filing_dates,ticker
2016-11-04,RNN
2017-02-24,RNN
2017-05-03,RNN
2017-08-04,RNN
2017-11-03,RNN
2018-03-09,RNN
2018-05-04,RNN
2018-08-03,RNN
2018-11-02,RNN
2019-03-07 00:00:00,RNN
2015-11-09,RNWK
2016-02-29,RNWK
2016-04-29,RNWK
2016-05-06,RNWK
2016-08-04,RNWK
2016-11-04,RNWK
2017-02-27,RNWK
2017-04-28,RNWK
2017-05-04,RNWK
2017-08-04,RNWK
2017-11-02,RNWK
2018-02-27,RNWK
2018-04-30,RNWK
2018-05-04,RNWK
2018-08-02,RNWK
2018-11-08,RNWK
2019-03-08 00:00:00,RNWK
2015-11-05,ROAN
2016-03-15,ROAN
2016-04-20,ROAN
2016-05-12,ROAN
2016-08-04,ROAN
2016-11-03,ROAN
2017-03-23,ROAN
2017-04-28,ROAN
2017-05-11,ROAN
2017-08-03,ROAN
2017-11-14,ROAN
2018-02-27,ROAN
2018-04-18,ROAN
2018-05-03,ROAN
2018-08-08,ROAN
2018-11-13,ROAN
2019-04-01 00:00:00,ROAN
2015-10-28,ROCK
2016-02-18,ROCK
2016-05-06,ROCK
2016-07-28,ROCK
2016-11-04,ROCK
2017-02-21,ROCK
2017-05-05,ROCK
2017-07-27,ROCK
2017-11-03,ROCK
2018-02-27,ROCK
2018-05-04,ROCK
2018-07-26,ROCK
2018-11-01,ROCK
2019-02-27 00:00:00,ROCK
2015-10-30,ROG
2016-02-23,ROG
2016-05-03,ROG
2016-08-09,ROG
2016-11-03,ROG
2017-02-21,ROG
2017-05-01,ROG
2017-08-01,ROG
2017-11-03,ROG
2018-02-28,ROG
2018-04-27,ROG
2018-08-01,ROG
2018-11-02,ROG
2019-02-21 00:00:00,ROG
2015-11-17,ROK
2016-02-03,ROK
2016-05-04,ROK
2016-08-03,ROK
2016-11-15,ROK
2017-02-02,ROK
2017-05-05,ROK
2017-08-02,ROK
2017-11-15,ROK
2018-01-31,ROK
2018-05-02,ROK
2018-07-27,ROK
2018-11-09,ROK
2019-01-31 00:00:00,ROK
2017-11-09,ROKU
2018-03-01,ROKU
2018-05-11,ROKU
2018-08-10,ROKU
2018-11-09,ROKU
2019-03-01 00:00:00,ROKU
2015-11-03,ROP
2016-02-26,ROP
2016-05-06,ROP
2016-08-05,ROP
2016-11-04,ROP
2017-02-27,ROP
2017-05-05,ROP
2017-08-07,ROP
2017-11-06,ROP
2018-02-23,ROP
2018-05-04,ROP
2018-08-06,ROP
2018-11-05,ROP
2019-02-25 00:00:00,ROP
2016-05-09,ROSE
2016-08-09,ROSE
2016-11-09,ROSE
2017-02-27,ROSE
2017-05-15,ROSE
2017-08-15,ROSE
2017-11-06,ROSE
2017-11-14,ROSE
2018-04-17,ROSE
2018-05-15,ROSE
2018-08-14,ROSE
2018-11-09,ROSE
2019-03-29 00:00:00,ROSE
2015-12-09,ROST
2016-03-29,ROST
2016-06-08,ROST
2016-07-07,ROST
2016-09-07,ROST
2016-12-07,ROST
2017-03-28,ROST
2017-06-07,ROST
2017-09-06,ROST
2017-12-06,ROST
2018-04-03,ROST
2018-06-13,ROST
2018-09-12,ROST
2018-12-12,ROST
2019-04-02 00:00:00,ROST
2015-11-09,ROX
2016-02-09,ROX
2016-06-14,ROX
2016-07-29,ROX
2016-08-09,ROX
2016-11-09,ROX
2017-02-09,ROX
2017-06-14,ROX
2017-07-31,ROX
2017-08-09,ROX
2017-11-09,ROX
2018-02-09,ROX
2018-06-14,ROX
2018-07-25,ROX
2018-08-09,ROX
2018-11-08,ROX
2019-02-08 00:00:00,ROX
2015-11-13,RPD
2016-03-10,RPD
2016-05-12,RPD
2016-08-09,RPD
2016-11-10,RPD
2017-03-09,RPD
2017-05-10,RPD
2017-08-08,RPD
2017-11-08,RPD
2018-03-08,RPD
2018-05-09,RPD
2018-08-07,RPD
2018-11-07,RPD
2019-02-28 00:00:00,RPD
2016-01-06,RPM
2016-04-06,RPM
2016-07-28,RPM
2016-10-05,RPM
2017-01-09,RPM
2017-04-06,RPM
2017-07-24,RPM
2017-10-04,RPM
2018-01-04,RPM
2018-04-05,RPM
2018-07-23,RPM
2018-10-03,RPM
2019-01-08,RPM
2015-10-28,RRC
2016-02-25,RRC
2016-04-28,RRC
2016-07-26,RRC
2016-10-25,RRC
2016-11-16,RRC
2017-02-22,RRC
2017-04-24,RRC
2017-08-01,RRC
2017-10-24,RRC
2018-02-28,RRC
2018-04-25,RRC
2018-07-30,RRC
2018-10-23,RRC
2019-02-25 00:00:00,RRC
2015-11-05,RRD
2016-02-25,RRD
2016-05-03,RRD
2016-08-03,RRD
2016-11-02,RRD
2017-02-28,RRD
2017-05-03,RRD
2017-08-02,RRD
2017-10-31,RRD
2018-02-28,RRD
2018-05-02,RRD
2018-08-02,RRD
2018-10-31,RRD
2019-02-27 00:00:00,RRD
2015-11-04,RRGB
2016-02-19,RRGB
2016-05-18,RRGB
2016-08-10,RRGB
2016-11-03,RRGB
2017-02-21,RRGB
2017-05-17,RRGB
2017-08-09,RRGB
2017-11-07,RRGB
2018-02-27,RRGB
2018-05-24,RRGB
2018-08-22,RRGB
2018-11-07,RRGB
2019-02-27 00:00:00,RRGB
2016-06-10,RRR
2016-08-15,RRR
2016-11-10,RRR
2017-03-13,RRR
2017-05-10,RRR
2017-08-09,RRR
2017-11-09,RRR
2018-03-01,RRR
2018-05-09,RRR
2018-08-06,RRR
2018-11-09,RRR
2019-02-26 00:00:00,RRR
2015-11-09,RRTS
2016-03-01,RRTS
2016-05-10,RRTS
2016-08-08,RRTS
2016-11-14,RRTS
2018-01-30,RRTS
2018-01-31,RRTS
2018-03-30,RRTS
2018-06-20,RRTS
2018-06-28,RRTS
2018-08-07,RRTS
2018-11-07,RRTS
2019-03-11 00:00:00,RRTS
2015-11-09,RSLS
2016-03-28,RSLS
2016-05-10,RSLS
2016-08-12,RSLS
2016-11-14,RSLS
2017-03-08,RSLS
2017-05-15,RSLS
2017-08-08,RSLS
2017-11-14,RSLS
2018-04-02,RSLS
2018-05-15,RSLS
2018-08-20,RSLS
2018-11-14,RSLS
2015-11-04,RST
2016-03-14,RST
2016-05-04,RST
2016-08-03,RST
2016-11-07,RST
2017-03-14,RST
2017-05-09,RST
2017-08-08,RST
2017-11-02,RST
2018-03-07,RST
2018-05-09,RST
2018-08-02,RST
2018-11-06,RST
2019-03-06 00:00:00,RST
2015-11-03,RTEC
2016-02-19,RTEC
2016-05-03,RTEC
2016-07-29,RTEC
2016-11-08,RTEC
2017-02-16,RTEC
2017-05-02,RTEC
2017-08-03,RTEC
2017-10-31,RTEC
2018-02-16,RTEC
2018-05-03,RTEC
2018-08-02,RTEC
2018-11-02,RTEC
2019-02-15 00:00:00,RTEC
2015-11-13,RTNB
2016-03-30,RTNB
2016-05-17,RTNB
2016-08-16,RTNB
2016-11-21,RTNB
2017-04-17,RTNB
2017-05-01,RTNB
2017-07-07,RTNB
2015-11-06,RTRX
2015-12-22,RTRX
2016-02-26,RTRX
2016-03-02,RTRX
2016-05-05,RTRX
2016-08-05,RTRX
2016-11-04,RTRX
2017-03-01,RTRX
2017-05-05,RTRX
2017-08-09,RTRX
2017-11-07,RTRX
2018-02-27,RTRX
2018-05-01,RTRX
2018-07-06,RTRX
2018-08-03,RTRX
2018-11-01,RTRX
2019-02-26 00:00:00,RTRX
2015-11-10,RTTR
2016-03-21,RTTR
2016-05-09,RTTR
2016-08-08,RTTR
2016-11-07,RTTR
2017-02-27,RTTR
2017-05-09,RTTR
2017-08-07,RTTR
2017-10-31,RTTR
2018-03-19,RTTR
2018-05-15,RTTR
2018-08-14,RTTR
2018-11-09,RTTR
2019-04-01 00:00:00,RTTR
2015-12-09,RTW
2016-04-14,RTW
2016-05-27,RTW
2016-08-31,RTW
2016-12-07,RTW
2017-04-12,RTW
2017-06-02,RTW
2017-08-31,RTW
2017-12-06,RTW
2018-04-17,RTW
2018-06-08,RTW
2018-09-06,RTW
2018-12-13,RTW
2015-10-30,RUBI
2016-03-04,RUBI
2016-05-04,RUBI
2016-08-05,RUBI
2016-11-03,RUBI
2017-03-15,RUBI
2017-05-05,RUBI
2017-08-02,RUBI
2017-11-03,RUBI
2018-03-15,RUBI
2018-04-30,RUBI
2018-05-03,RUBI
2018-08-01,RUBI
2018-11-08,RUBI
2019-02-27 00:00:00,RUBI
2018-08-31,RUBY
2018-11-13,RUBY
2019-03-28 00:00:00,RUBY
2015-11-13,RUN
2016-03-11,RUN
2016-05-13,RUN
2016-08-11,RUN
2016-11-10,RUN
2017-03-08,RUN
2017-05-10,RUN
2017-08-07,RUN
2017-11-08,RUN
2017-12-29,RUN
2018-03-06,RUN
2018-05-09,RUN
2018-08-09,RUN
2018-11-07,RUN
2019-02-28 00:00:00,RUN
2019-03-05 00:00:00,RUN
2015-11-09,RUSHA
2016-02-29,RUSHA
2016-05-10,RUSHA
2016-08-09,RUSHA
2016-11-08,RUSHA
2017-03-01,RUSHA
2017-05-10,RUSHA
2017-08-09,RUSHA
2017-11-09,RUSHA
2018-03-01,RUSHA
2018-05-10,RUSHA
2018-08-09,RUSHA
2018-11-09,RUSHA
2019-02-25 00:00:00,RUSHA
2015-10-30,RUTH
2016-03-04,RUTH
2016-05-03,RUTH
2016-07-29,RUTH
2016-10-28,RUTH
2017-03-08,RUTH
2017-05-05,RUTH
2017-07-28,RUTH
2017-11-03,RUTH
2018-03-16,RUTH
2018-05-10,RUTH
2018-08-10,RUTH
2018-11-02,RUTH
2019-02-28 00:00:00,RUTH
2015-11-12,RVEN
2016-03-24,RVEN
2016-05-13,RVEN
2016-08-11,RVEN
2016-11-14,RVEN
2017-03-24,RVEN
2017-05-12,RVEN
2017-08-10,RVEN
2017-11-09,RVEN
2018-03-29,RVEN
2018-04-30,RVEN
2018-05-11,RVEN
2018-08-09,RVEN
2018-11-13,RVEN
2019-03-21 00:00:00,RVEN
2015-11-05,RVLT
2016-03-10,RVLT
2016-05-12,RVLT
2016-08-04,RVLT
2016-11-09,RVLT
2017-03-09,RVLT
2017-05-02,RVLT
2017-07-27,RVLT
2017-10-26,RVLT
2018-03-08,RVLT
2018-05-01,RVLT
2018-08-13,RVLT
2015-11-10,RVNC
2016-03-04,RVNC
2016-05-10,RVNC
2016-08-05,RVNC
2016-11-04,RVNC
2017-02-28,RVNC
2017-05-09,RVNC
2017-08-04,RVNC
2017-11-03,RVNC
2018-03-02,RVNC
2018-05-09,RVNC
2018-08-03,RVNC
2018-11-02,RVNC
2019-02-28 00:00:00,RVNC
2015-11-13,RVP
2015-11-16,RVP
2016-03-30,RVP
2016-05-16,RVP
2016-08-15,RVP
2016-11-14,RVP
2017-03-31,RVP
2017-05-15,RVP
2017-08-14,RVP
2017-11-14,RVP
2018-04-02,RVP
2018-05-15,RVP
2018-08-14,RVP
2018-11-14,RVP
2019-03-28 00:00:00,RVP
2016-02-29,RWLK
2016-05-06,RWLK
2016-05-10,RWLK
2016-08-04,RWLK
2016-11-03,RWLK
2017-02-17,RWLK
2017-04-27,RWLK
2017-05-04,RWLK
2017-08-03,RWLK
2017-11-02,RWLK
2018-03-08,RWLK
2018-05-15,RWLK
2018-08-14,RWLK
2018-11-08,RWLK
2019-02-08 00:00:00,RWLK
2015-10-29,RYAM
2016-02-26,RYAM
2016-05-03,RYAM
2016-08-02,RYAM
2016-11-01,RYAM
2017-02-24,RYAM
2017-05-03,RYAM
2017-08-03,RYAM
2017-11-02,RYAM
2018-03-01,RYAM
2018-05-10,RYAM
2018-08-09,RYAM
2018-11-08,RYAM
2019-03-01 00:00:00,RYAM
2015-11-12,RYI
2016-03-09,RYI
2016-05-05,RYI
2016-08-09,RYI
2016-11-02,RYI
2017-03-13,RYI
2017-05-03,RYI
2017-08-03,RYI
2017-11-07,RYI
2018-03-05,RYI
2018-05-02,RYI
2018-08-01,RYI
2018-11-01,RYI
2019-03-05 00:00:00,RYI
2017-11-14,RYTM
2018-03-12,RYTM
2018-05-14,RYTM
2018-08-08,RYTM
2018-11-09,RYTM
2019-03-08 00:00:00,RYTM
2015-11-09,S
2016-02-04,S
2016-05-17,S
2016-07-29,S
2016-08-09,S
2016-11-01,S
2017-02-06,S
2017-05-26,S
2017-08-03,S
2017-11-02,S
2018-02-06,S
2018-05-24,S
2018-08-07,S
2018-11-07,S
2019-01-31 00:00:00,S
2015-10-29,SABR
2016-02-19,SABR
2016-04-28,SABR
2016-08-02,SABR
2016-11-02,SABR
2017-02-17,SABR
2017-05-02,SABR
2017-08-01,SABR
2017-10-31,SABR
2018-02-16,SABR
2018-05-01,SABR
2018-07-31,SABR
2018-10-30,SABR
2019-02-15 00:00:00,SABR
2015-11-05,SAEX
2016-03-15,SAEX
2016-04-29,SAEX
2016-05-16,SAEX
2016-08-12,SAEX
2016-11-04,SAEX
2017-03-15,SAEX
2017-05-05,SAEX
2017-08-21,SAEX
2017-11-08,SAEX
2018-03-16,SAEX
2018-05-15,SAEX
2018-08-09,SAEX
2018-11-13,SAEX
2019-03-25 00:00:00,SAEX
2015-12-17,SAFM
2016-02-25,SAFM
2016-05-26,SAFM
2016-08-25,SAFM
2016-12-15,SAFM
2017-02-23,SAFM
2017-05-25,SAFM
2017-08-24,SAFM
2017-12-14,SAFM
2018-02-21,SAFM
2018-05-24,SAFM
2018-08-23,SAFM
2018-12-20,SAFM
2019-02-26 00:00:00,SAFM
2015-10-30,SAGE
2015-11-06,SAGE
2016-02-29,SAGE
2016-05-06,SAGE
2016-08-09,SAGE
2016-11-03,SAGE
2017-02-24,SAGE
2017-05-10,SAGE
2017-08-03,SAGE
2017-11-02,SAGE
2018-02-22,SAGE
2018-05-03,SAGE
2018-08-07,SAGE
2018-11-06,SAGE
2019-02-19 00:00:00,SAGE
2015-10-30,SAH
2016-02-26,SAH
2016-04-27,SAH
2016-07-27,SAH
2016-11-01,SAH
2017-02-27,SAH
2017-04-27,SAH
2017-07-28,SAH
2017-10-26,SAH
2018-02-28,SAH
2018-04-26,SAH
2018-07-27,SAH
2018-10-25,SAH
2019-02-21 00:00:00,SAH
2015-10-29,SAIA
2016-02-26,SAIA
2016-04-29,SAIA
2016-07-29,SAIA
2016-10-26,SAIA
2017-02-24,SAIA
2017-04-28,SAIA
2017-07-28,SAIA
2017-10-27,SAIA
2018-02-22,SAIA
2018-04-27,SAIA
2018-08-01,SAIA
2018-10-31,SAIA
2019-02-25 00:00:00,SAIA
2015-12-02,SAIC
2016-03-29,SAIC
2016-06-13,SAIC
2016-09-08,SAIC
2016-12-08,SAIC
2017-03-30,SAIC
2017-06-13,SAIC
2017-09-08,SAIC
2017-12-08,SAIC
2018-03-29,SAIC
2018-06-13,SAIC
2018-09-10,SAIC
2018-12-06,SAIC
2019-03-29 00:00:00,SAIC
2018-03-19,SAIL
2018-05-09,SAIL
2018-05-31,SAIL
2018-08-08,SAIL
2018-11-07,SAIL
2019-03-18 00:00:00,SAIL
2015-11-13,SAL
2016-03-30,SAL
2016-05-16,SAL
2016-08-12,SAL
2016-11-14,SAL
2017-03-31,SAL
2017-05-15,SAL
2017-08-14,SAL
2017-11-14,SAL
2018-03-15,SAL
2018-05-10,SAL
2018-08-08,SAL
2018-11-08,SAL
2019-03-15 00:00:00,SAL
2015-11-09,SALM
2016-03-11,SALM
2016-05-06,SALM
2016-08-05,SALM
2016-11-09,SALM
2017-03-10,SALM
2017-03-15,SALM
2017-05-08,SALM
2017-08-08,SALM
2017-11-08,SALM
2018-03-16,SALM
2018-05-10,SALM
2018-08-09,SALM
2018-11-08,SALM
2019-03-13 00:00:00,SALM
2015-10-29,SAM
2016-02-18,SAM
2016-04-21,SAM
2016-07-21,SAM
2016-10-20,SAM
2017-02-22,SAM
2017-04-26,SAM
2017-07-27,SAM
2017-10-26,SAM
2018-02-21,SAM
2018-04-25,SAM
2018-07-26,SAM
2018-10-25,SAM
2019-02-20 00:00:00,SAM
2015-11-19,SANM
2016-01-29,SANM
2016-04-29,SANM
2016-07-29,SANM
2016-11-18,SANM
2017-02-03,SANM
2017-04-28,SANM
2017-07-28,SANM
2017-11-13,SANM
2018-02-02,SANM
2018-05-02,SANM
2018-08-03,SANM
2018-11-15,SANM
2019-02-07 00:00:00,SANM
2015-11-12,SANW
2016-02-11,SANW
2016-05-13,SANW
2016-09-15,SANW
2016-11-10,SANW
2017-02-09,SANW
2017-05-11,SANW
2017-09-20,SANW
2017-11-09,SANW
2018-02-08,SANW
2018-05-10,SANW
2018-09-20,SANW
2018-10-29,SANW
2018-11-13,SANW
2019-02-13 00:00:00,SANW
2015-10-13,SAR
2016-01-13,SAR
2016-05-17,SAR
2016-07-13,SAR
2016-10-12,SAR
2017-01-11,SAR
2017-05-16,SAR
2017-07-12,SAR
2017-10-11,SAR
2018-01-10,SAR
2018-05-14,SAR
2018-07-10,SAR
2018-10-10,SAR
2019-01-09,SAR
2015-11-06 00:00:00,SATS
2016-02-24 00:00:00,SATS
2016-05-10 00:00:00,SATS
2016-08-09 00:00:00,SATS
2016-11-08 00:00:00,SATS
2017-02-24 00:00:00,SATS
2017-05-10 00:00:00,SATS
2017-08-09 00:00:00,SATS
2017-11-08 00:00:00,SATS
2018-02-22 00:00:00,SATS
2018-05-10 00:00:00,SATS
2018-08-07 00:00:00,SATS
2018-11-08 00:00:00,SATS
2019-02-21 00:00:00,SATS
2019-02-27 00:00:00,SATS
2015-10-28,SAUC
2015-11-06,SAUC
2016-03-11,SAUC
2016-05-06,SAUC
2016-08-05,SAUC
2016-11-09,SAUC
2017-03-27,SAUC
2017-05-05,SAUC
2017-08-04,SAUC
2017-11-03,SAUC
2018-03-09,SAUC
2018-05-09,SAUC
2018-08-08,SAUC
2018-11-07,SAUC
2019-04-04 00:00:00,SAUC
2015-10-27,SAVE
2016-02-17,SAVE
2016-04-26,SAVE
2016-07-29,SAVE
2016-10-25,SAVE
2017-02-13,SAVE
2017-04-28,SAVE
2017-07-27,SAVE
2017-10-26,SAVE
2018-02-13,SAVE
2018-04-26,SAVE
2018-06-12,SAVE
2018-07-26,SAVE
2018-10-24,SAVE
2019-02-13 00:00:00,SAVE
2018-03-12,SBBP
2018-05-10,SBBP
2018-08-08,SBBP
2018-10-31,SBBP
2019-02-27 00:00:00,SBBP
2015-11-09,SBCF
2016-03-14,SBCF
2016-05-10,SBCF
2016-08-09,SBCF
2016-11-09,SBCF
2017-03-16,SBCF
2017-05-09,SBCF
2017-08-08,SBCF
2017-11-08,SBCF
2018-02-28,SBCF
2018-05-08,SBCF
2018-08-07,SBCF
2018-11-06,SBCF
2019-02-26 00:00:00,SBCF
2015-11-06,SBGI
2016-02-26,SBGI
2016-05-10,SBGI
2016-08-05,SBGI
2016-11-08,SBGI
2017-02-28,SBGI
2017-05-10,SBGI
2017-08-09,SBGI
2017-11-08,SBGI
2018-03-01,SBGI
2018-05-10,SBGI
2018-08-08,SBGI
2018-11-08,SBGI
2019-03-01 00:00:00,SBGI
2015-11-12,SBH
2016-02-04,SBH
2016-05-05,SBH
2016-08-04,SBH
2016-11-15,SBH
2017-02-02,SBH
2017-05-04,SBH
2017-08-03,SBH
2017-11-15,SBH
2018-02-08,SBH
2018-05-03,SBH
2018-08-02,SBH
2018-11-14,SBH
2019-02-05 00:00:00,SBH
2015-12-14,SBOT
2016-02-08,SBOT
2016-05-09,SBOT
2016-08-09,SBOT
2016-12-14,SBOT
2017-02-06,SBOT
2017-05-09,SBOT
2017-08-09,SBOT
2017-12-01,SBOT
2018-02-07,SBOT
2018-05-07,SBOT
2018-08-08,SBOT
2018-11-30,SBOT
2019-02-05 00:00:00,SBOT
2015-11-05 00:00:00,SBOW
2016-03-04 00:00:00,SBOW
2016-05-10 00:00:00,SBOW
2016-08-09 00:00:00,SBOW
2016-11-03 00:00:00,SBOW
2017-02-28 00:00:00,SBOW
2017-05-08 00:00:00,SBOW
2017-08-09 00:00:00,SBOW
2017-11-07 00:00:00,SBOW
2018-03-01 00:00:00,SBOW
2018-05-09 00:00:00,SBOW
2018-08-08 00:00:00,SBOW
2018-11-07 00:00:00,SBOW
2019-02-28 00:00:00,SBOW
2016-06-15,SBPH
2016-08-01,SBPH
2016-10-28,SBPH
2017-02-14,SBPH
2017-04-28,SBPH
2017-07-31,SBPH
2017-10-31,SBPH
2018-02-20,SBPH
2018-04-27,SBPH
2018-05-04,SBPH
2018-08-02,SBPH
2018-10-25,SBPH
2019-03-11 00:00:00,SBPH
2015-11-09,SBRA
2016-02-22,SBRA
2016-05-03,SBRA
2016-08-01,SBRA
2016-11-02,SBRA
2017-02-22,SBRA
2017-05-08,SBRA
2017-08-02,SBRA
2017-11-01,SBRA
2018-02-21,SBRA
2018-05-09,SBRA
2018-08-08,SBRA
2018-11-05,SBRA
2019-02-25 00:00:00,SBRA
2015-11-06,SBSI
2016-03-08,SBSI
2016-04-29,SBSI
2016-07-29,SBSI
2016-10-28,SBSI
2017-02-24,SBSI
2017-04-28,SBSI
2017-07-28,SBSI
2017-10-27,SBSI
2018-02-28,SBSI
2018-05-01,SBSI
2018-07-27,SBSI
2018-10-26,SBSI
2019-02-28 00:00:00,SBSI
2015-11-12,SBUX
2016-01-26,SBUX
2016-04-26,SBUX
2016-07-27,SBUX
2016-11-18,SBUX
2017-01-31,SBUX
2017-05-02,SBUX
2017-08-01,SBUX
2017-11-17,SBUX
2018-01-31,SBUX
2018-05-01,SBUX
2018-07-31,SBUX
2018-11-16,SBUX
2019-01-29,SBUX
2015-10-29,SC
2016-03-31,SC
2016-05-05,SC
2016-10-27,SC
2016-11-09,SC
2017-02-28,SC
2017-03-02,SC
2017-05-05,SC
2017-08-02,SC
2017-11-02,SC
2018-02-28,SC
2018-05-02,SC
2018-07-31,SC
2018-11-07,SC
2019-02-26 00:00:00,SC
2015-10-30,SCCO
2016-02-26,SCCO
2016-05-02,SCCO
2016-08-01,SCCO
2016-11-08,SCCO
2017-03-01,SCCO
2017-05-08,SCCO
2017-08-02,SCCO
2017-11-06,SCCO
2018-03-01,SCCO
2018-05-02,SCCO
2018-07-30,SCCO
2018-10-31,SCCO
2019-03-01 00:00:00,SCCO
2015-12-18,SCHL
2016-03-25,SCHL
2016-07-26,SCHL
2016-09-23,SCHL
2016-12-16,SCHL
2017-03-24,SCHL
2017-07-24,SCHL
2017-09-21,SCHL
2017-12-15,SCHL
2018-03-23,SCHL
2018-07-25,SCHL
2018-10-03,SCHL
2018-12-20,SCHL
2019-03-22 00:00:00,SCHL
2015-10-27,SCHN
2016-01-07,SCHN
2016-04-07,SCHN
2016-06-30,SCHN
2016-10-25,SCHN
2017-01-05,SCHN
2017-04-06,SCHN
2017-06-26,SCHN
2017-10-24,SCHN
2018-01-09,SCHN
2018-04-05,SCHN
2018-06-26,SCHN
2018-10-24,SCHN
2019-01-09,SCHN
2019-04-04 00:00:00,SCHN
2015-11-02 00:00:00,SCI
2016-02-18 00:00:00,SCI
2016-04-28 00:00:00,SCI
2016-07-28 00:00:00,SCI
2016-10-27 00:00:00,SCI
2017-02-15 00:00:00,SCI
2017-02-21 00:00:00,SCI
2017-04-27 00:00:00,SCI
2017-07-27 00:00:00,SCI
2017-10-26 00:00:00,SCI
2018-02-14 00:00:00,SCI
2018-04-26 00:00:00,SCI
2018-07-31 00:00:00,SCI
2018-10-30 00:00:00,SCI
2019-02-20 00:00:00,SCI
2015-11-12,SCKT
2016-03-24,SCKT
2016-05-06,SCKT
2016-08-12,SCKT
2016-11-04,SCKT
2017-03-24,SCKT
2017-05-12,SCKT
2017-08-11,SCKT
2017-11-13,SCKT
2018-03-23,SCKT
2018-05-11,SCKT
2018-08-14,SCKT
2018-11-14,SCKT
2019-03-28 00:00:00,SCKT
2015-10-28,SCL
2016-02-24,SCL
2016-04-29,SCL
2016-07-29,SCL
2016-10-28,SCL
2017-02-24,SCL
2017-04-27,SCL
2017-07-28,SCL
2017-10-27,SCL
2018-02-27,SCL
2018-05-01,SCL
2018-08-01,SCL
2018-11-01,SCL
2019-02-27 00:00:00,SCL
2015-11-10,SCON
2016-03-30,SCON
2016-05-13,SCON
2016-07-22,SCON
2016-08-15,SCON
2016-11-15,SCON
2017-03-30,SCON
2017-05-16,SCON
2017-08-14,SCON
2017-11-09,SCON
2018-03-23,SCON
2018-05-14,SCON
2018-08-14,SCON
2018-11-13,SCON
2019-03-29 00:00:00,SCON
2015-11-06,SCOR
2018-03-23,SCOR
2018-05-10,SCOR
2018-08-10,SCOR
2018-11-09,SCOR
2019-03-01 00:00:00,SCOR
2018-03-21,SCPH
2018-05-07,SCPH
2018-08-14,SCPH
2018-11-13,SCPH
2019-03-21 00:00:00,SCPH
2015-12-23,SCS
2016-04-15,SCS
2016-06-23,SCS
2016-09-22,SCS
2016-12-21,SCS
2017-04-14,SCS
2017-06-23,SCS
2017-09-20,SCS
2017-12-20,SCS
2018-04-10,SCS
2018-06-22,SCS
2018-09-21,SCS
2018-12-20,SCS
2015-11-04,SCSC
2016-02-09,SCSC
2016-05-10,SCSC
2016-08-29,SCSC
2016-11-07,SCSC
2017-02-07,SCSC
2017-05-09,SCSC
2017-08-29,SCSC
2017-11-07,SCSC
2018-02-06,SCSC
2018-05-08,SCSC
2018-08-28,SCSC
2018-11-06,SCSC
2019-02-05 00:00:00,SCSC
2015-12-08,SCVL
2016-04-04,SCVL
2016-06-03,SCVL
2016-09-07,SCVL
2016-11-30,SCVL
2017-03-29,SCVL
2017-05-31,SCVL
2017-08-31,SCVL
2017-12-05,SCVL
2018-04-02,SCVL
2018-06-11,SCVL
2018-06-22,SCVL
2018-09-11,SCVL
2018-12-07,SCVL
2019-04-02 00:00:00,SCVL
2016-06-01,SCWX
2016-09-07,SCWX
2016-12-07,SCWX
2017-03-29,SCWX
2017-06-06,SCWX
2017-09-06,SCWX
2017-12-06,SCWX
2018-03-28,SCWX
2018-06-06,SCWX
2018-09-05,SCWX
2018-12-06,SCWX
2019-03-28 00:00:00,SCWX
2015-11-04,SCX
2016-02-03,SCX
2016-04-21,SCX
2016-08-24,SCX
2016-10-27,SCX
2017-02-03,SCX
2017-04-28,SCX
2017-08-25,SCX
2017-10-27,SCX
2018-02-01,SCX
2018-05-02,SCX
2018-08-24,SCX
2018-10-31,SCX
2019-01-31 00:00:00,SCX
2015-11-13,SCYX
2016-03-07,SCYX
2016-05-09,SCYX
2016-08-08,SCYX
2016-11-07,SCYX
2017-03-13,SCYX
2017-05-08,SCYX
2017-08-08,SCYX
2017-11-07,SCYX
2018-03-13,SCYX
2018-05-08,SCYX
2018-08-09,SCYX
2018-11-13,SCYX
2019-03-14 00:00:00,SCYX
2015-11-05,SD
2016-03-30,SD
2016-04-29,SD
2016-05-16,SD
2016-08-15,SD
2016-11-08,SD
2017-03-03,SD
2017-05-10,SD
2017-08-07,SD
2017-11-03,SD
2018-02-22,SD
2018-04-30,SD
2018-05-08,SD
2018-08-09,SD
2018-11-08,SD
2019-03-05 00:00:00,SD
2015-11-13,SDPI
2016-03-30,SDPI
2016-04-29,SDPI
2016-05-16,SDPI
2016-08-15,SDPI
2016-11-15,SDPI
2017-03-31,SDPI
2017-05-01,SDPI
2017-05-15,SDPI
2017-08-11,SDPI
2017-11-09,SDPI
2018-03-23,SDPI
2018-05-11,SDPI
2018-08-02,SDPI
2018-11-09,SDPI
2019-03-13 00:00:00,SDPI
2015-12-10,SEAC
2016-04-13,SEAC
2016-06-09,SEAC
2016-09-06,SEAC
2016-12-08,SEAC
2017-04-17,SEAC
2017-06-07,SEAC
2017-09-07,SEAC
2017-12-07,SEAC
2018-04-16,SEAC
2018-06-11,SEAC
2018-09-10,SEAC
2018-12-10,SEAC
2018-12-17,SEAC
2015-11-06,SEAS
2016-02-26,SEAS
2016-05-06,SEAS
2016-08-05,SEAS
2016-11-09,SEAS
2017-03-01,SEAS
2017-05-09,SEAS
2017-08-09,SEAS
2017-11-08,SEAS
